"ori","dest","amount"
"36059","36107",10
"36061","36107",4
"36065","36107",15
"36067","36107",111
"36075","36107",4
"36079","36107",10
"36081","36107",10
"36093","36107",15
"36097","36107",29
"36099","36107",53
"36101","36107",54
"36109","36107",2827
"36123","36107",10
"36001","36109",24
"36007","36109",210
"36011","36109",446
"36013","36109",10
"36015","36109",229
"36017","36109",20
"36021","36109",10
"36023","36109",1590
"36025","36109",10
"36029","36109",20
"36053","36109",10
"36055","36109",108
"36059","36109",25
"36061","36109",75
"36065","36109",15
"36067","36109",329
"36069","36109",43
"36071","36109",20
"36081","36109",14
"36083","36109",4
"36097","36109",214
"36099","36109",191
"36101","36109",50
"36103","36109",15
"36107","36109",309
"36117","36109",10
"36119","36109",4
"36123","36109",35
"36001","36111",556
"36005","36111",180
"36021","36111",157
"36025","36111",19
"36027","36111",9864
"36029","36111",20
"36039","36111",225
"36047","36111",237
"36051","36111",10
"36055","36111",45
"36059","36111",85
"36061","36111",2082
"36065","36111",30
"36067","36111",15
"36071","36111",9644
"36079","36111",255
"36081","36111",230
"36083","36111",69
"36085","36111",25
"36087","36111",545
"36091","36111",34
"36093","36111",31
"36103","36111",154
"36105","36111",175
"36115","36111",35
"36119","36111",1436
"36001","36113",1085
"36019","36113",4
"36023","36113",8
"36027","36113",4
"36029","36113",25
"36031","36113",30
"36035","36113",20
"36047","36113",4
"36055","36113",14
"36059","36113",33
"36061","36113",52
"36065","36113",4
"36067","36113",8
"36069","36113",4
"36081","36113",4
"36083","36113",76
"36087","36113",55
"36091","36113",3919
"36093","36113",197
"36111","36113",28
"36115","36113",1899
"36119","36113",22
"36001","36115",1459
"36007","36115",8
"36019","36115",15
"36027","36115",41
"36029","36115",10
"36031","36115",30
"36033","36115",4
"36047","36115",14
"36059","36115",4
"36061","36115",40
"36063","36115",4
"36065","36115",4
"36067","36115",49
"36081","36115",19
"36083","36115",732
"36085","36115",10
"36091","36115",3518
"36093","36115",254
"36103","36115",4
"36111","36115",20
"36113","36115",7179
"36121","36115",4
"36001","36117",4
"36011","36117",364
"36013","36117",15
"36029","36117",92
"36037","36117",24
"36047","36117",14
"36051","36117",33
"36053","36117",4
"36055","36117",15271
"36061","36117",35
"36063","36117",10
"36065","36117",79
"36067","36117",626
"36069","36117",4003
"36073","36117",30
"36075","36117",194
"36085","36117",20
"36087","36117",4
"36099","36117",771
"36103","36117",4
"36109","36117",77
"36113","36117",15
"36123","36117",12
"36001","36119",69
"36005","36119",29843
"36007","36119",25
"36011","36119",8
"36013","36119",15
"36023","36119",50
"36027","36119",1129
"36029","36119",35
"36037","36119",29
"36047","36119",3781
"36053","36119",20
"36055","36119",19
"36059","36119",2188
"36061","36119",82645
"36065","36119",25
"36067","36119",35
"36069","36119",10
"36071","36119",999
"36075","36119",10
"36079","36119",2864
"36081","36119",5460
"36083","36119",10
"36085","36119",104
"36087","36119",3809
"36103","36119",780
"36109","36119",25
"36111","36119",174
"36115","36119",90
"36117","36119",30
"36123","36119",10
"36001","36121",4
"36003","36121",57
"36005","36121",8
"36007","36121",4
"36009","36121",140
"36013","36121",8
"36015","36121",4
"36023","36121",4
"36027","36121",20
"36029","36121",3256
"36037","36121",1912
"36051","36121",1041
"36053","36121",4
"36055","36121",946
"36061","36121",26
"36063","36121",97
"36069","36121",73
"36073","36121",22
"36075","36121",4
"36077","36121",10
"36081","36121",8
"36083","36121",4
"36099","36121",8
"36101","36121",14
"36103","36121",14
"36111","36121",4
"36117","36121",4
"36123","36121",4
"36001","36123",23
"36007","36123",4
"36011","36123",24
"36015","36123",80
"36029","36123",10
"36037","36123",4
"36051","36123",28
"36055","36123",456
"36059","36123",4
"36061","36123",4
"36063","36123",4
"36065","36123",20
"36067","36123",19
"36069","36123",2371
"36073","36123",14
"36075","36123",8
"36091","36123",4
"36097","36123",285
"36099","36123",212
"36101","36123",148
"36107","36123",10
"36109","36123",57
"36117","36123",109
